id,price,price_m,area,room,year,loc,url,offer,seller,addons,market,floor,floor_count,seller_type,base_year
ID4kdOX,502494,8900,56.46,3,2023,"Psie Pole, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kdOX,3 pokoje/balkon/tereny spacerowo-rekreacyjne,SDP Nieruchomości,piwnica,pierwotny,2,4,Biuro nieruchomości,2023
ID4kdUk,424751,8600,49.39,2,2022,"Wrocław, Stabłowice, ul. Jodłowicka",https://www.otodom.pl/pl/oferta/ID4kdUk,Stabłowice_2_pokoje_na_start!,"Urbanestate s.c. Bartosz Jankowski, Damian Rogowski",brak informacji,wtórny,3,4,Biuro nieruchomości,2023
ID4kexK,598999,11050,54.21,3,2006,"Wrocław, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4kexK,Hit!/3pok./Lipa Piotrowska/2 ogródki!/2 X garaż!.,Open Home Group,brak informacji,wtórny,parter,2,Biuro nieruchomości,2023
ID4kdSp,1099000,12389,88.71,4,2023,"Partynice, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kdSp,Dwupiętrowy apartament przy PARKU pod Klucz|OKAZJA,DEWELOMARZENIA,"dwupoziomowe, pom. użytkowe",pierwotny,6,6,Biuro nieruchomości,2023
ID4keqE,515215,13978,36.86,1,0,"Wrocław, Śródmieście, ul. Mieszczańska",https://www.otodom.pl/pl/oferta/ID4keqE,Kawalerka | Przy parku | Centrum | Inwestycja,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,6,Biuro nieruchomości,2023
ID4keqp,787921,12338,63.86,3,0,"Wrocław, Krzyki, ul. Racławicka",https://www.otodom.pl/pl/oferta/ID4keqp,3 pokoje | Duży taras | Parter | Tereny zielone,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,parter,4,Biuro nieruchomości,2023
ID4j6BA,429800,6803,63.18,2,1918,"Wrocław, Kleczków, ul. Kleczkowska",https://www.otodom.pl/pl/oferta/ID4j6BA,Przestronne|2 pok|Kleczkowska|Klasyka|do wejścia|,INVESTORIUS Sp. z o.o.,piwnica,wtórny,4,5,Biuro nieruchomości,2023
ID4ke1N,493730,9700,50.9,2,2023,"Wrocław, Oporów, Chachaja",https://www.otodom.pl/pl/oferta/ID4ke1N,"Nowe mieszkanie od dewelopera, 2 pokoje, prowizja",Elitare Sp. zo.o.,brak informacji,pierwotny,parter,3,Biuro nieruchomości,2023
ID4ketV,590662,14050,42.04,2,2024,"Wrocław, Ołbin, ul. Stefana Żeromskiego",https://www.otodom.pl/pl/oferta/ID4ketV,Kawalerka / Wrocław - Ołbin / Inwestycja,Północ Nieruchomości Franczyza,brak informacji,pierwotny,1,5,Biuro nieruchomości,2023
ID4ker2,776475,10092,76.94,4,0,"Wrocław, Krzyki, ul. Buforowa",https://www.otodom.pl/pl/oferta/ID4ker2,4 pokoje z tarasem | Jagodno | Inwestycja,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,4,4,Biuro nieruchomości,2023
ID4kdQL,359000,11440,31.38,2,2023,"Partynice, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kdQL,Salon z mini sypialnią przy PARKU | 6 min tramwaj,DEWELOMARZENIA,pom. użytkowe,pierwotny,2,6,Biuro nieruchomości,2023
ID4jPBS,576000,9983,57.7,3,0,"Wrocław, Grabiszyn, ul. Buska",https://www.otodom.pl/pl/oferta/ID4jPBS,Mieszkanie na sprzedaż Borek,Homeline Real Estate,brak informacji,wtórny,8,10,Biuro nieruchomości,2023
ID4kdKg,572799,9499,60.3,3,1979,"Wrocław, Psie Pole, ul. Obornicka",https://www.otodom.pl/pl/oferta/ID4kdKg,"Obornicka | 60,3m2, 3 Pokoje Rozkład | Duży Balkon",RENOMAHOME,"piwnica, oddzielna kuchnia",wtórny,4,10,Biuro nieruchomości,2023
ID4kept,599000,9550,62.72,4,2023,"Jagodno, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kept,"Prawie Gotowe 03.2023/ Mieszkanie 4pok./ 62,72m2/b",Elitare Sp. zo.o.,brak informacji,pierwotny,2,3,Biuro nieruchomości,2023
ID4ke1L,501480,9950,50.4,3,2023,"Wrocław, Oporów, Chachaja",https://www.otodom.pl/pl/oferta/ID4ke1L,"Nowe mieszkanie od dewelopera, 3 pokoje, prowizja",Elitare Sp. zo.o.,brak informacji,pierwotny,3,3,Biuro nieruchomości,2023
ID4hSer,799000,8500,94.0,4,1920,"Wrocław, Borek, ul. Sokola",https://www.otodom.pl/pl/oferta/ID4hSer,*Do własnej aranżacji *Mieszkanie willowe *Borek,SDP Nieruchomości,brak informacji,wtórny,2,2,Biuro nieruchomości,2023
ID4keqy,728761,11015,66.16,3,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keqy,3 pokoje | Centrum | Widok na zieleń | Dla rodziny,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,5,7,Biuro nieruchomości,2023
ID4kdIA,562890,8700,64.7,4,2023,"Wrocław, Poświętne, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4kdIA,"4 pokoje, 64 m2, balkon, I piętro",SDP Nieruchomości,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4keqv,728987,12097,60.26,3,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keqv,3 pokoje | Centrum | Widok na Odrę | Dla rodziny,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,3,14,Biuro nieruchomości,2023
ID4kecc,478987,8990,53.28,2,2022,"Wrocław, Kuźniki, ul. Sarbinowska",https://www.otodom.pl/pl/oferta/ID4kecc,ul. Sarbinowska - 2 pok. 53 m2 PROMOCJA,TRIADA-DOM Wachowiak Śliwiak sp. jawna,pom. użytkowe,pierwotny,parter,4,Deweloper,2023
ID4keiz,562890,8700,64.7,4,2023,"Wrocław, Poświętne, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4keiz,"4 pokoje, 64 m2, balkon, II piętro",SDP Nieruchomości,brak informacji,pierwotny,2,4,Biuro nieruchomości,2023
ID4jSLz,482000,9278,51.95,2,2000,"Wrocław, Psie Pole, ul. Przejazdowa",https://www.otodom.pl/pl/oferta/ID4jSLz,"Cicha okolica, taras, dobra cena",Wroclove Property Marta Michalec,brak informacji,wtórny,1,10,Biuro nieruchomości,2023
ID4keqs,590051,12459,47.36,3,0,"Wrocław, Krzyki, ul. Racławicka",https://www.otodom.pl/pl/oferta/ID4keqs,3 pokoje | Dla rodziny | Centrum | Tereny zielone,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,4,Biuro nieruchomości,2023
ID4eSRR,495054,12600,39.29,2,2023,"Wrocław, Stare Miasto, ul. Długa",https://www.otodom.pl/pl/oferta/ID4eSRR,DŁUGA 15 - mieszkanie 2 pokojowe z loggią,HOSSANOVA Deweloper,piwnica,pierwotny,1,4,Deweloper,2023
ID4keqx,572057,16895,33.86,1,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keqx,Kawalerka | Centrum | Widok na Odrę | Inwestycja,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,> 10,14,Biuro nieruchomości,2023
ID4keu9,933240,13200,70.7,3,2023,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keu9,Nowe 3-pokojowe mieszk. w centrum z super widokiem,Keller Williams Poland,brak informacji,wtórny,6,7,Biuro nieruchomości,2023
ID4keut,520000,8000,65.0,3,2023,"Wrocław, Krzyki, Syryjska",https://www.otodom.pl/pl/oferta/ID4keut,Okazja | 2 Balkony | Pierwsze Piętro | 3 Pokoje,Keller Williams Poland,brak informacji,pierwotny,1,3,Biuro nieruchomości,2023
ID4jvyw,565000,9961,56.72,3,2016,"Wrocław, Fabryczna, ul. Graniczna",https://www.otodom.pl/pl/oferta/ID4jvyw,"3 pokoje gotowe do wprowadzenia | 56,72 m2",Alventi Home,brak informacji,wtórny,3,4,Biuro nieruchomości,2023
ID4keuO,559000,12422,45.0,2,2021,"Wrocław, Jagodno, Adama Kopycińskiego",https://www.otodom.pl/pl/oferta/ID4keuO,Ul. Kopycińskiego Nowe2021/Garaż/Bez Pcc,UNITED Nieruchomości,brak informacji,wtórny,3,4,Biuro nieruchomości,2023
ID4kekf,566125,8750,64.7,4,2023,"Wrocław, Poświętne, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4kekf,"4 pokoje, 64 m2, balkon, III piętro",SDP Nieruchomości,brak informacji,pierwotny,3,4,Biuro nieruchomości,2023
ID4jcUl,550500,11383,48.36,2,2023,"Wrocław, Gądów Mały, ul. Balonowa",https://www.otodom.pl/pl/oferta/ID4jcUl,Inwestycja Balonowa - 2-pokojowe mieszkanie,PBO DACH BUD SP. Z O.O.,pom. użytkowe,pierwotny,2,2,Deweloper,2023
ID4jUSU,319037,12177,26.2,1,2023,"Wrocław, Partynice, ul. Partynicka",https://www.otodom.pl/pl/oferta/ID4jUSU,kawalerka z Balkonem| Klucze za 3 miesiące!,Inwea Development,brak informacji,pierwotny,1,6,Deweloper,2023
ID4kdQ3,567720,8300,68.4,3,2023,"Psie Pole, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kdQ3,3 pokoje z balkonem przy terenach zielonych,SDP Nieruchomości,piwnica,pierwotny,3,4,Biuro nieruchomości,2023
ID4kdOV,493063,8750,56.35,3,2023,"Psie Pole, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kdOV,3 pokoje przy zieleni na Północy Wrocławia,SDP Nieruchomości,piwnica,pierwotny,1,4,Biuro nieruchomości,2023
ID4keqf,699001,8747,79.91,4,0,"Wrocław, Oporów, ul. Ibn Siny Awicenny",https://www.otodom.pl/pl/oferta/ID4keqf,Bez Pcc! | Jasne i dwupoziomowe | 4M | balkon,WRE NIERUCHOMOŚCI SP.Z O.O.,dwupoziomowe,wtórny,3,3,Biuro nieruchomości,2023
ID4keqB,426001,10285,41.42,2,0,"Wrocław, Krzyki, ul. Blizanowicka",https://www.otodom.pl/pl/oferta/ID4keqB,2 pokoje | Centrum | Do odbioru | Inwestycja,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,parter,3,Biuro nieruchomości,2023
ID4jYCV,1039923,10690,97.28,4,2023,"Wrocław, Jagodno, Edmunda Kajdasza",https://www.otodom.pl/pl/oferta/ID4jYCV,"4 Pokoje | 97,28 m2 | Taras 82,40 m2 | Garaż",Alventi Home,brak informacji,pierwotny,4,4,Biuro nieruchomości,2023
ID4ke04,619987,8350,74.25,4,2023,"Wrocław, Poświętne, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4ke04,"4 pokoje, 74 m2, balkon, I piętro",SDP Nieruchomości,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4kexd,730000,12807,57.0,3,0,"Stare Miasto, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kexd,Rynek! 2pok./ Krupnicza!,Open Home Group,oddzielna kuchnia,wtórny,parter,5,Biuro nieruchomości,2023
ID4kest,626560,9790,64.0,3,2022,"Wrocław, Swojczyce, ul. Miłoszycka",https://www.otodom.pl/pl/oferta/ID4kest,Nowe mieszkanie 3-pokojowe z balkonem! Gotowe!,N-HOME Nieruchomości,brak informacji,pierwotny,1,2,Biuro nieruchomości,2023
ID4kerc,624700,8558,73.0,4,1935,"Wrocław, Psie Pole, ul. Maurycego Mochnackiego",https://www.otodom.pl/pl/oferta/ID4kerc,Nowa cena / nowe 4 pokojowe z dużą piwnicą,WRE NIERUCHOMOŚCI SP.Z O.O.,piwnica,wtórny,2,3,Biuro nieruchomości,2023
ID4kera,699000,10878,64.26,4,1900,"Nadodrze, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kera,Inwestycyjne 4 pokoje z balkonem pod najem,WRE NIERUCHOMOŚCI SP.Z O.O.,piwnica,wtórny,1,4,Biuro nieruchomości,2023
ID4ker0,617302,9990,61.79,4,0,"Wrocław, Krzyki, ul. Buforowa",https://www.otodom.pl/pl/oferta/ID4ker0,4 pokoje | Jagodno | Inwestycja | Dla rodziny,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4keoU,610000,10938,55.77,3,2022,"Wrocław, Stare Miasto, ul. Gnieźnieńska",https://www.otodom.pl/pl/oferta/ID4keoU,"3pok mieszkanie + 2 balkony + Garaż, Szczepin",El Dorado Nieruchomości,brak informacji,pierwotny,parter,5,Biuro nieruchomości,2023
ID4keqn,687951,12586,54.66,3,0,"Wrocław, Krzyki, ul. Racławicka",https://www.otodom.pl/pl/oferta/ID4keqn,3 pokoje | Dla rodziny | Centrum | Tereny Zielone,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,4,Biuro nieruchomości,2023
ID4hwB7,298523,11016,27.1,1,2922,"Jagodno, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4hwB7,Promocje. Mieszkania jedno i dwupokojowe.,SDP Nieruchomości,brak informacji,pierwotny,parter,4,Biuro nieruchomości,2023
ID4keug,786160,12400,63.4,3,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keug,Nowe 3-pokojowe mieszkanie w centrum miasta,Keller Williams Poland,brak informacji,wtórny,1,7,Biuro nieruchomości,2023
ID4keci,639899,9190,69.63,3,2022,"Wrocław, Kuźniki, ul. Sarbinowska",https://www.otodom.pl/pl/oferta/ID4keci,"ul. Sarbinowska - 2 piętro, 2 balkony 3 pok. 69 m2",TRIADA-DOM Wachowiak Śliwiak sp. jawna,pom. użytkowe,pierwotny,2,4,Deweloper,2023
ID4ker6,503513,10727,46.94,2,0,"Żerniki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4ker6,Mieszkanie na start l Żerniki l 46 mkw,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,2,Biuro nieruchomości,2023
ID4kecf,639899,9190,69.63,3,2022,"Wrocław, Kuźniki, ul. Sarbinowska",https://www.otodom.pl/pl/oferta/ID4kecf,"ul. Sarbinowska - 2 piętro, 2 balkony 3 pok. 69 m2",TRIADA-DOM Wachowiak Śliwiak sp. jawna,pom. użytkowe,pierwotny,2,4,Deweloper,2023
ID4kdXK,552384,8220,67.2,3,2023,"Wrocław, Poświętne, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4kdXK,"3 pokoje, 68 m2, balkon, I piętro",SDP Nieruchomości,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4iioL,737970,17634,41.85,2,0,"Wrocław, Stare Miasto, ul. Czysta",https://www.otodom.pl/pl/oferta/ID4iioL,2-pokojowe mieszkanie 41m2 + balkon Bezpośrednio,BPI Real Estate Poland,0,0,2,6,Deweloper,2023
ID4hD1O,580000,5053,114.78,3,0,"Wrocław, Południe, pl. Tadeusza Kościuszki",https://www.otodom.pl/pl/oferta/ID4hD1O,Przetarg - Adaptacja strychu na cele mieszkalne,Sky Nieruchomości Sp. z o.o.,brak informacji,wtórny,5,5,Biuro nieruchomości,2023
ID4keqj,699001,8747,79.91,4,0,"Wrocław, Oporów, ul. Ibn Siny Awicenny",https://www.otodom.pl/pl/oferta/ID4keqj,Bez Pcc!| Jasne i przestronne | 4M | balkon |,WRE NIERUCHOMOŚCI SP.Z O.O.,dwupoziomowe,pierwotny,3,3,Biuro nieruchomości,2023
ID4keqo,487181,11808,41.26,2,0,"Wrocław, Krzyki, ul. Racławicka",https://www.otodom.pl/pl/oferta/ID4keqo,2 pokoje | Centrum | Tereny Zielone | Inwestycja,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4keuP,438000,7628,57.42,3,2022,"Lipa Piotrowska, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4keuP,Okolice ul. Cynamonowej Nowe2022/Garaż/Balkon,UNITED Nieruchomości,brak informacji,wtórny,1,4,Biuro nieruchomości,2023
ID4keu4,501600,13200,38.0,1,2023,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keu4,Nowe 1-pokojowe mieszkanie w centrum miasta,Keller Williams Poland,brak informacji,wtórny,4,7,Biuro nieruchomości,2023
ID4keqX,533902,9789,54.54,2,0,"Wrocław, Krzyki, ul. Buforowa",https://www.otodom.pl/pl/oferta/ID4keqX,2 pokoje | Jagodno | 2 balkony | Spokojna okolica,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4kdV8,1050000,15000,70.0,2,0,"Wrocław, Stare Miasto, rynek Rynek",https://www.otodom.pl/pl/oferta/ID4kdV8,Przestronne mieszkanie z widokiem na Rynek!,Premium Nieruchomości Aleksandra Czarnota,brak informacji,wtórny,3,4,Biuro nieruchomości,2023
ID4keud,855600,12000,71.3,4,2023,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keud,Nowe 4-pok. mieszkanie w centrum miasta,Keller Williams Poland,brak informacji,wtórny,1,7,Biuro nieruchomości,2023
ID4keu6,553040,12400,44.6,2,2023,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keu6,Nowe 2-pokojowe mieszkanie w centrum miasta,Keller Williams Poland,brak informacji,wtórny,2,7,Biuro nieruchomości,2023
ID4keuF,875000,11076,79.0,4,2008,"Wrocław, Grabiszyn, ul. Spiżowa",https://www.otodom.pl/pl/oferta/ID4keuF,Okolice ul Spiżowej/Balkon/Dwustronne/Ochrona,UNITED Nieruchomości,oddzielna kuchnia,wtórny,6,7,Biuro nieruchomości,2023
ID4keqd,533000,12367,43.1,2,2014,"Muchobór Wielki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4keqd,2 pokoje z balkonem l 43 mkw l Graniczna,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,wtórny,1,3,Biuro nieruchomości,2023
ID4keql,622606,10614,58.66,3,0,"Wrocław, Krzyki, ul. Racławicka",https://www.otodom.pl/pl/oferta/ID4keql,3 pokoje | Dla rodziny | Centrum | Tereny Zielone,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4keow,479000,8870,54.0,2,1930,"Wrocław, Pilczyce, ul. Papiernicza",https://www.otodom.pl/pl/oferta/ID4keow,Nowa oferta !!! Rozkładowe mieszkanie z balkonem,ATA Sp. z o.o.,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,1,2,Biuro nieruchomości,2023
ID4kdWE,2350000,23017,102.1,2,2012,"Wrocław, Krzyki, ul. Gwiaździsta",https://www.otodom.pl/pl/oferta/ID4kdWE,Mieszkanie - Wrocław Krzyki,CHATA Agencja Nieruchomości,pom. użytkowe,wtórny,> 10,55,Biuro nieruchomości,2023
ID4kefd,399000,12469,32.0,1,2015,"Wrocław, Krzyki, ul. Jarosława Iwaszkiewicza",https://www.otodom.pl/pl/oferta/ID4kefd,Kawalerka ul. Iwaszkiewicza! POLECAM,KLIMCZAK NIERUCHOMOŚCI,oddzielna kuchnia,wtórny,2,2,Biuro nieruchomości,2023
ID4ker4,624051,9940,62.78,4,0,"Wrocław, Krzyki, ul. Buforowa",https://www.otodom.pl/pl/oferta/ID4ker4,4 pokoje | Jagodno | Balkon | Dla rodziny,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,4,Biuro nieruchomości,2023
ID4kdKa,515500,8199,62.87,3,2024,"Wrocław, Kowale, ul. Bolesława Krzywoustego",https://www.otodom.pl/pl/oferta/ID4kdKa,"3 Pok., 62 m2, Odrestaurowana Kamienica, Kamerlane",SDP Nieruchomości,brak informacji,pierwotny,1,2,Biuro nieruchomości,2023
ID4keyi,730000,13036,56.0,2,1900,"Wrocław, Stare Miasto, rynek Rynek",https://www.otodom.pl/pl/oferta/ID4keyi,"Przestronne, rozkładowe, ładne 2 pok przy Rynku.",Royal Home Sebastian Babik,"piwnica, oddzielna kuchnia",wtórny,parter,4,Biuro nieruchomości,2023
ID4keqD,703240,14133,49.76,3,0,"Wrocław, Śródmieście, ul. Mieszczańska",https://www.otodom.pl/pl/oferta/ID4keqD,3 pokoje | Centrum | Park | Inwestycja,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,4,6,Biuro nieruchomości,2023
ID4kcNm,908432,11357,79.99,4,2022,"Wrocław, Szczepin, ul. Gnieźnieńska",https://www.otodom.pl/pl/oferta/ID4kcNm,"Gotowe do odbioru, Wrocław Stare Miasto, 4pokojowe",Elitare Sp. zo.o.,brak informacji,pierwotny,1,9,Biuro nieruchomości,2023
ID4jcTd,773900,10501,73.7,3,2023,"Wrocław, Gądów Mały, ul. Balonowa",https://www.otodom.pl/pl/oferta/ID4jcTd,Inwestycja Balonowa - 3-pokojowe mieszkanie,PBO DACH BUD SP. Z O.O.,pom. użytkowe,pierwotny,2,2,Deweloper,2023
ID4gqUB,616125,10924,56.4,1,2022,"Wrocław, Krzyki, ul. Pawia",https://www.otodom.pl/pl/oferta/ID4gqUB,PAWIA OD NOWA zabytkowy folwark wyjątkowe wnętrza,Domy Wojszyce sp. o.o.,brak informacji,pierwotny,1,no data,Deweloper,2023
ID4kdxq,675000,11842,57.0,3,0,"Grabiszynek, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kdxq,"Gotowe 3-pok. mieszkanie+balkon, Grabiszyn",El Dorado Nieruchomości,piwnica,wtórny,2,4,Biuro nieruchomości,2023
ID4kcA9,620000,7949,78.0,3,1930,"Wrocław, Grabiszyn, ul. Krucza",https://www.otodom.pl/pl/oferta/ID4kcA9,Przestronne do remontu 3 pok loggia Grabiszynek.,Royal Home Sebastian Babik,"piwnica, oddzielna kuchnia",wtórny,parter,2,Biuro nieruchomości,2023
ID4kdo1,630000,11053,57.0,3,2017,"Jagodno, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kdo1,Okolice ul. Kajdasza Balkon/Garaż/Lux,UNITED Nieruchomości,brak informacji,wtórny,2,4,Biuro nieruchomości,2023
ID4ja3u,619000,9379,66.0,2,1927,"Fabryczna, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4ja3u,2 pokoje / 66m2 / ul Krucza,PROFES NIERUCHOMOŚCI AGNIESZKA TALAGA,"piwnica, oddzielna kuchnia",wtórny,3,3,Biuro nieruchomości,2023
ID4kcIq,744049,11512,64.63,3,0,"Wrocław, Swojczyce, ul. Marca Polo",https://www.otodom.pl/pl/oferta/ID4kcIq,Nad Odrą | 3 Pokoje | Balkon | Spokojna Okolica,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,5,Biuro nieruchomości,2023
ID4kdxE,391912,8750,44.79,2,2023,"Wrocław, Krzyki, Brochów, ul. Syryjska",https://www.otodom.pl/pl/oferta/ID4kdxE,Kompaktowe i słoneczne mieszkanie 2-pokojowe.,ARKOP,brak informacji,pierwotny,2,3,Biuro nieruchomości,2023
ID4kdtP,495000,9980,49.6,2,2020,"Różanka, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kdtP,Okolice ul. Cynamonowej 2020/Balkon/Lux,UNITED Nieruchomości,"piwnica, pom. użytkowe",wtórny,3,3,Biuro nieruchomości,2023
ID4kcYp,399000,9918,40.23,2,2023,"Wrocław, Psie Pole, ul. Odolanowska",https://www.otodom.pl/pl/oferta/ID4kcYp,Słoneczne mieszkanie | Spokojne i zielone osiedle,Expander Advisors,pom. użytkowe,pierwotny,parter,4,Biuro nieruchomości,2023
ID4kd7y,519000,8650,60.0,2,0,"Śródmieście, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kd7y,"Jasne 2pok. 60m2, Oleśnicka/plac Bema",FIDOM NIERUCHOMOSCI Sp. z o. o.,piwnica,wtórny,2,4,Biuro nieruchomości,2023
ID4kdq9,1000000,14388,69.5,3,0,"Wrocław, Psie Pole, ul. Bławatna",https://www.otodom.pl/pl/oferta/ID4kdq9,Oddzielna kuchnia | Po remoncie,WRE NIERUCHOMOŚCI SP.Z O.O.,piwnica,wtórny,1,2,Biuro nieruchomości,2023
ID4kd2C,379000,10829,35.0,2,1980,"Kuźniki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kd2C,Okolice Hermanowskiej ROZKŁAD/PIWNICA,Home Expert,piwnica,wtórny,1,4,Biuro nieruchomości,2023
ID4kdva,695000,12636,55.0,3,1975,"Południe, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kdva,Okolice ul. Sztabowej Rozkład/Piwnica/Lux,UNITED Nieruchomości,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,2,4,Biuro nieruchomości,2023
ID4kdAk,480000,8635,55.59,3,2024,"Wrocław, Kowale, ul. Bolesława Krzywoustego",https://www.otodom.pl/pl/oferta/ID4kdAk,"3 Pok., 55 m2, Odrestaurowana Kamienica, Kamerlane",SDP Nieruchomości,brak informacji,pierwotny,parter,2,Biuro nieruchomości,2023
ID4kdz6,510504,8420,60.63,4,2023,"Wrocław, Krzyki, Brochów, ul. Syryjska",https://www.otodom.pl/pl/oferta/ID4kdz6,Mieszkanie 4-pokojowe z balkonem i tarasem.,ARKOP,brak informacji,pierwotny,3,3,Biuro nieruchomości,2023
ID4kcPq,565000,9113,62.0,3,0,"Wrocław, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4kcPq,"Mieszkanie, 62 m², Wrocław",NIERUCHOMOSCI Bokś,brak informacji,pierwotny,1,2,Biuro nieruchomości,2023
ID4i6QA,440000,13750,32.0,1,1930,"Wrocław, Ołbin, ul. Nowowiejska",https://www.otodom.pl/pl/oferta/ID4i6QA,"Ołbin, Nowowiejska, 32m, Nadodrze",Expander Advisors,piwnica,wtórny,3,5,Biuro nieruchomości,2023
ID4kcE9,640000,8421,76.0,3,1930,"Wrocław, Gaj, ul. Spiżowa",https://www.otodom.pl/pl/oferta/ID4kcE9,"3 pokoje na parterze, okolice ul. Grabiszyńskiej",IMODOM Nieruchomości,"piwnica, oddzielna kuchnia",wtórny,parter,4,Biuro nieruchomości,2023
ID4kdvD,452445,9116,49.63,2,0,"Brochów, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kdvD,2 pokoje z ogródkiem l Krzyki l Bez Pcc,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,parter,3,Biuro nieruchomości,2023
ID4kd3t,938315,14525,64.6,3,2024,"Wrocław, Stare Miasto, wyspa Kępa Mieszczańska",https://www.otodom.pl/pl/oferta/ID4kd3t,3 pokoje/Apartament/Centrum Miasta/Ostatnie piętro,SDP Nieruchomości,piwnica,pierwotny,6,6,Biuro nieruchomości,2023
ID4kcQb,633291,9324,67.92,3,2022,"Wrocław, Kuźniki, ul. Sarbinowska",https://www.otodom.pl/pl/oferta/ID4kcQb,3 pokoje | Sarbinowska | Bez Pcc,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4kdyw,632700,11100,57.0,3,2022,"Wrocław, Swojczyce, Marco Polo",https://www.otodom.pl/pl/oferta/ID4kdyw,Olimpia Port - M3 narożne z balkonem | Marzec,N-HOME Nieruchomości,piwnica,pierwotny,2,3,Biuro nieruchomości,2023
